"xpts" "ypts" "zpts"
-13.190676000000	87.606812000000	51.060425000000
-78.238525000000	4.310118200000	40.546387000000
50.242874000000	-3.832243900000	48.328613000000
-73.804626000000	-50.434071000000	-3.427322400000
50.715210000000	-49.274418000000	3.057907100000
-10.443010000000	-81.743958000000	68.662872000000
-20.389370000000	22.936054000000	62.854221000000
-20.956917000000	21.395910000000	63.127502000000
-21.572920000000	19.715422000000	63.640575000000
-22.214577000000	17.904169000000	64.376183000000
-22.887838000000	15.970308000000	65.332962000000
-23.424616000000	13.803078000000	66.379189000000
-23.959770000000	11.471185000000	67.607895000000
-24.153645000000	8.791175800000	68.792015000000
-24.213932000000	5.898185300000	70.086769000000
-24.220093000000	2.832498300000	71.542664000000
-1.944159000000	22.213305000000	61.129856000000
-1.655970100000	19.903214000000	61.885876000000
-1.138240200000	17.718689000000	62.944229000000
-0.581531290000	15.544417000000	63.978783000000
0.045284603000	13.397874000000	65.012764000000
0.661482810000	11.208525000000	65.972923000000
1.332607000000	9.003355000000	66.941376000000
1.764707600000	6.602210500000	67.644287000000
2.045494100000	4.102302600000	68.142059000000
2.245071600000	1.583754200000	68.465645000000
-69.675888000000	-32.671349000000	42.745560000000
-71.302689000000	-21.292931000000	46.956551000000
-72.740707000000	-10.264063000000	49.409504000000
-73.070755000000	1.009003200000	49.683319000000
-71.206879000000	12.170650000000	46.741592000000
-63.303665000000	-31.825506000000	53.313141000000
-64.669891000000	-21.241405000000	55.929531000000
-65.076790000000	-10.179838000000	57.374840000000
-64.011459000000	1.465169900000	57.158550000000
-60.410431000000	13.643533000000	53.748001000000
-55.468975000000	-30.894079000000	61.675365000000
-56.696037000000	-21.044710000000	62.617756000000
-56.466866000000	-10.193562000000	62.691963000000
-54.069138000000	1.656312100000	60.310482000000
-51.062229000000	14.466858000000	59.173485000000
-45.901627000000	-29.823273000000	67.467545000000
-47.287701000000	-20.780195000000	66.689819000000
-47.063446000000	-10.315378000000	65.445786000000
-45.016705000000	1.594865800000	61.519440000000
-41.858498000000	14.706336000000	61.274223000000
-35.083580000000	-28.642393000000	71.499405000000
-36.686329000000	-20.521658000000	67.709724000000
-36.849789000000	-10.510652000000	65.925858000000
-35.440990000000	1.067480100000	64.162155000000
-33.173981000000	14.414495000000	60.383286000000
15.280156000000	-31.556177000000	70.206078000000
20.792871000000	-31.694201000000	67.719528000000
27.289871000000	-32.541229000000	63.534042000000
34.702305000000	-34.128963000000	57.102108000000
41.910912000000	-36.128284000000	47.500229000000
15.721175000000	-20.733482000000	68.027672000000
22.229021000000	-20.961882000000	66.924232000000
29.039865000000	-20.862276000000	64.360901000000
36.241379000000	-20.480850000000	60.169132000000
43.390205000000	-19.810999000000	53.740486000000
15.399765000000	-10.022197000000	66.998619000000
22.953230000000	-10.393501000000	66.238892000000
30.126844000000	-10.019830000000	64.131081000000
37.005238000000	-8.879398300000	60.895657000000
43.383549000000	-7.009337400000	56.149368000000
14.050376000000	0.565831480000	64.500626000000
22.314585000000	-0.168727220000	62.868969000000
29.941374000000	-0.093950734000	61.459530000000
36.896408000000	0.622470860000	59.122517000000
42.825310000000	1.869022800000	55.433590000000
11.759644000000	10.940083000000	60.658417000000
20.859062000000	10.159897000000	59.849106000000
28.997704000000	9.192143400000	57.911774000000
36.441101000000	8.415491100000	56.095272000000
42.808849000000	7.421389600000	53.286831000000
